Timestamp,Session Index,Event,Description,Version,Platform,Device,User Id,Params
6/5/17 14:48,13,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/parallelogram/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""parallelogram"";  ""Correct"" : ""Yes""}"
6/5/17 14:48,14,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/carpenter/1.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""carpenter"";  ""Incorrect_Image"" : ""Content/chef/1.jpg"";  ""Correct"" : ""No""}"
6/5/17 14:48,15,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/drum/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""drum"";  ""Correct"" : ""Yes""}"
6/5/17 14:48,16,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/chef/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""chef"";  ""Incorrect_Image"" : ""Content/carpenter/1.jpg"";  ""Correct"" : ""No""}"
6/5/17 14:48,17,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/bear/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""bear"";  ""Correct"" : ""Yes""}"
6/5/17 14:48,18,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/harp/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""harp"";  ""Correct"" : ""Yes""}"
6/5/17 14:48,19,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/vase/1.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""vase"";  ""Incorrect_Image"" : ""Content/beverage/0.jpg"";  ""Correct"" : ""No""}"
6/5/17 14:48,20,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/globe/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""globe"";  ""Correct"" : ""Yes""}"
6/5/17 14:48,21,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/triangle/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""triangle"";  ""Incorrect_Image"" : ""Content/pentagon/0.jpg"";  ""Correct"" : ""No""}"
6/5/17 14:48,22,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/vegetable/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""vegetable"";  ""Correct"" : ""Yes""}"
6/5/17 14:48,23,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/beverage/1.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""beverage"";  ""Incorrect_Image"" : ""Content/globe/0.jpg"";  ""Correct"" : ""No""}"
6/5/17 14:48,24,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051703"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/goat/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""goat"";  ""Incorrect_Image"" : ""Content/flamingo/1.jpg"";  ""Correct"" : ""No""}"
6/5/17 14:38,1,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/ball/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""ball"";  ""Correct"" : ""Yes""}"
6/5/17 14:38,2,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/dog/0.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""dog"";  ""Correct"" : ""Yes""}"
6/5/17 14:38,3,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/hatchet/1.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""hatchet"";  ""Incorrect_Image"" : ""Content/vest/0.jpg"";  ""Correct"" : ""No""}"
6/5/17 14:38,4,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/elephant/1.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""elephant"";  ""Correct"" : ""Yes""}"
6/5/17 14:38,5,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/flamingo/2.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""flamingo"";  ""Correct"" : ""Yes""}"
6/5/17 14:38,6,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),C30F4F63-B97F-4E66-8C1E-FDEF177B23F1,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""06051702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/duck/1.jpg"";  ""Device_ID"" : ""C30F4F63-B97F-4E66-8C1E-FDEF177B23F1"";  ""Object_Asked"" : ""duck"";  ""Correct"" : ""Yes""}"
