sub_id,age_months,gender,english,exclude2,prop_correct_vocab,end_time,resp_start_time,stage_type,start_time,event,version,correct,help,object1,category,Object 1,time_start,type,trial_type
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,20,1,None,radish,NA,NA,NA,NA,NN
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,20,0,None,tongs,NA,NA,NA,NA,NF
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,20,1,None,banana,NA,NA,NA,NA,C-NF
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,20,0,None,okra,NA,NA,NA,NA,C-NN
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,20,1,None,kettle,NA,NA,NA,NA,NN
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,20,1,None,whisk,NA,NA,NA,NA,NF
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,20,0,None,helm,NA,NA,NA,NA,C-NN
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,20,0,None,bowl,NA,NA,NA,NA,C-NF
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,20,1,None,funnel,NA,NA,NA,NA,NN
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,20,0,None,longan,NA,NA,NA,NA,C-NN
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,20,0,None,apple,NA,NA,NA,NA,C-NF
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,20,1,None,chestnut,NA,NA,NA,NA,NF
3301703,27.119999999999997,male,100,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,20,1,None,ladle,NA,NA,NA,NA,NN
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,apple,NA,NA,NA,NA,FF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,flower,NA,NA,NA,NA,FF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,0,None,bowl,NA,NA,NA,NA,FF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,banana,NA,NA,NA,NA,C-NF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,whisk,NA,NA,NA,NA,NF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,0,None,ladle,NA,NA,NA,NA,C-NN
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,0,None,fig,NA,NA,NA,NA,NN
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,0,None,cup,NA,NA,NA,NA,C-NF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,beaker,NA,NA,NA,NA,C-NN
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,pipette,NA,NA,NA,NA,NF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,0,None,dulcimer,NA,NA,NA,NA,NN
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,bucket,NA,NA,NA,NA,C-NF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,leek,NA,NA,NA,NA,NF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,0,None,kettle,NA,NA,NA,NA,C-NN
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,0,None,tongs,NA,NA,NA,NA,NN
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,1,None,radish,NA,NA,NA,NA,NF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,cookie,NA,NA,NA,NA,C-NF
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (New),NA,Session,20,0,None,okra,NA,NA,NA,NA,NN
3301704,44.28,male,100,NA,0.7727272727272727,NA,NA,Pair (Repeated),NA,Session,20,1,None,bung,NA,NA,NA,NA,C-NN
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,bowl,NA,NA,NA,NA,FF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,banana,NA,NA,NA,NA,FF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,bucket,NA,NA,NA,NA,FF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,dulcimer,NA,NA,NA,NA,NF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,20,1,None,luffa,NA,NA,NA,NA,C-NN
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,whisk,NA,NA,NA,NA,NN
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,20,1,None,guitar,NA,NA,NA,NA,C-NF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,sieve,NA,NA,NA,NA,NF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,20,0,None,helm,NA,NA,NA,NA,C-NN
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,ladle,NA,NA,NA,NA,NN
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,20,1,None,pretzel,NA,NA,NA,NA,C-NF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,20,1,None,disk,NA,NA,NA,NA,C-NN
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,longan,NA,NA,NA,NA,NN
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,20,1,None,apple,NA,NA,NA,NA,C-NF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,0,None,kumquat,NA,NA,NA,NA,NF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,20,1,None,spoon,NA,NA,NA,NA,C-NF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,chestnut,NA,NA,NA,NA,NF
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,20,1,None,beaker,NA,NA,NA,NA,NN
3301705,46.8,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,20,1,None,fig,NA,NA,NA,NA,C-NN
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,ball,NA,NA,NA,NA,FF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,guitar,NA,NA,NA,NA,FF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,banana,NA,NA,NA,NA,FF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,longan,NA,NA,NA,NA,NF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,cookie,NA,NA,NA,NA,C-NF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,ginger,NA,NA,NA,NA,C-NN
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,dulcimer,NA,NA,NA,NA,NN
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,ladle,NA,NA,NA,NA,C-NN
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,bowl,NA,NA,NA,NA,C-NF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,chestnut,NA,NA,NA,NA,NN
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,gourd,NA,NA,NA,NA,NF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,pretzel,NA,NA,NA,NA,C-NF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,luffa,NA,NA,NA,NA,NF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,sieve,NA,NA,NA,NA,C-NN
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,pipette,NA,NA,NA,NA,NN
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,bucket,NA,NA,NA,NA,C-NF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,beaker,NA,NA,NA,NA,NF
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,kumquat,NA,NA,NA,NA,C-NN
3311701,34.32,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,tongs,NA,NA,NA,NA,NN
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,ball,NA,NA,NA,NA,FF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,cookie,NA,NA,NA,NA,FF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,bowl,NA,NA,NA,NA,FF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,26,1,None,shoe,NA,NA,NA,NA,C-NF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,tongs,NA,NA,NA,NA,NF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,radish,NA,NA,NA,NA,NN
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,26,1,None,luffa,NA,NA,NA,NA,C-NN
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,26,1,None,cup,NA,NA,NA,NA,C-NF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,26,1,None,bok-choy,NA,NA,NA,NA,C-NN
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,helm,NA,NA,NA,NA,NF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,sieve,NA,NA,NA,NA,NN
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,whisk,NA,NA,NA,NA,NF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,26,1,None,okra,NA,NA,NA,NA,C-NN
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,kettle,NA,NA,NA,NA,NN
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,26,1,None,flower,NA,NA,NA,NA,C-NF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,26,0,None,dulcimer,NA,NA,NA,NA,C-NN
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,pipette,NA,NA,NA,NA,NF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (Repeated),NA,Session,26,1,None,spoon,NA,NA,NA,NA,C-NF
3311702,39.480000000000004,female,95,NA,0.8636363636363636,NA,NA,Pair (New),NA,Session,26,1,None,chestnut,NA,NA,NA,NA,NN
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,pretzel,NA,NA,NA,NA,FF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,shoe,NA,NA,NA,NA,FF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,balloon,NA,NA,NA,NA,FF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,dulcimer,NA,NA,NA,NA,C-NN
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,bung,NA,NA,NA,NA,NF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,leek,NA,NA,NA,NA,NN
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,bowl,NA,NA,NA,NA,C-NF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,pipette,NA,NA,NA,NA,C-NN
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,bucket,NA,NA,NA,NA,C-NF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,fig,NA,NA,NA,NA,NF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,longan,NA,NA,NA,NA,NN
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,cup,NA,NA,NA,NA,C-NF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,disk,NA,NA,NA,NA,NF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,0,None,bok-choy,NA,NA,NA,NA,C-NN
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,radish,NA,NA,NA,NA,NN
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,tongs,NA,NA,NA,NA,C-NN
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,0,None,funnel,NA,NA,NA,NA,NF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,spoon,NA,NA,NA,NA,C-NF
3311703,38.160000000000004,male,75,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,cam,NA,NA,NA,NA,NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,cup,NA,NA,NA,NA,FF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,apple,NA,NA,NA,NA,FF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,bucket,NA,NA,NA,NA,FF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,chestnut,NA,NA,NA,NA,NF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,1,None,banana,NA,NA,NA,NA,C-NF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,1,None,kettle,NA,NA,NA,NA,C-NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,fig,NA,NA,NA,NA,NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,1,None,balloon,NA,NA,NA,NA,C-NF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,disk,NA,NA,NA,NA,NF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,ginger,NA,NA,NA,NA,NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,ladle,NA,NA,NA,NA,C-NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,longan,NA,NA,NA,NA,NF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,1,None,guitar,NA,NA,NA,NA,C-NF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,1,None,radish,NA,NA,NA,NA,C-NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,pipette,NA,NA,NA,NA,NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,sieve,NA,NA,NA,NA,C-NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,okra,NA,NA,NA,NA,NF
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,bung,NA,NA,NA,NA,NN
3311704,26.28,female,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,1,None,bowl,NA,NA,NA,NA,C-NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,0,None,cup,NA,NA,NA,NA,FF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,banana,NA,NA,NA,NA,FF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,flower,NA,NA,NA,NA,FF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,apple,NA,NA,NA,NA,C-NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,sieve,NA,NA,NA,NA,NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,ladle,NA,NA,NA,NA,C-NN
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,fig,NA,NA,NA,NA,NN
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,pretzel,NA,NA,NA,NA,C-NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,whisk,NA,NA,NA,NA,NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,tongs,NA,NA,NA,NA,C-NN
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,0,None,chestnut,NA,NA,NA,NA,NN
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,cookie,NA,NA,NA,NA,C-NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,pipette,NA,NA,NA,NA,NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,funnel,NA,NA,NA,NA,C-NN
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,0,None,dulcimer,NA,NA,NA,NA,NN
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,bowl,NA,NA,NA,NA,C-NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,cam,NA,NA,NA,NA,NF
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,bung,NA,NA,NA,NA,C-NN
3311705,35.400000000000006,male,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,beaker,NA,NA,NA,NA,NN
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,0,None,banana,NA,NA,NA,NA,FF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,shoe,NA,NA,NA,NA,FF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,ball,NA,NA,NA,NA,FF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,bowl,NA,NA,NA,NA,C-NF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,funnel,NA,NA,NA,NA,NF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,0,None,bung,NA,NA,NA,NA,NN
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,ladle,NA,NA,NA,NA,C-NN
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,apple,NA,NA,NA,NA,C-NF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,leek,NA,NA,NA,NA,C-NN
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,0,None,bok-choy,NA,NA,NA,NA,NN
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,ginger,NA,NA,NA,NA,NF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,bucket,NA,NA,NA,NA,C-NF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,beaker,NA,NA,NA,NA,NF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,gourd,NA,NA,NA,NA,C-NN
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,0,None,cam,NA,NA,NA,NA,NN
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,0,None,whisk,NA,NA,NA,NA,C-NN
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,1,None,kumquat,NA,NA,NA,NA,NF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (Repeated),NA,Session,26,1,None,spoon,NA,NA,NA,NA,C-NF
4041701,31.68,male,95,NA,0.5454545454545454,NA,NA,Pair (New),NA,Session,26,0,None,tongs,NA,NA,NA,NA,NN
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,bottle,NA,NA,NA,NA,FF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,shoe,NA,NA,NA,NA,FF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,cookie,NA,NA,NA,NA,FF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,bucket,NA,NA,NA,NA,C-NF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,0,None,sieve,NA,NA,NA,NA,C-NN
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,whisk,NA,NA,NA,NA,NF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,ginger,NA,NA,NA,NA,NN
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,helm,NA,NA,NA,NA,NF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,0,None,balloon,NA,NA,NA,NA,C-NF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,0,None,leek,NA,NA,NA,NA,C-NN
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,bok-choy,NA,NA,NA,NA,NN
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,beaker,NA,NA,NA,NA,NF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,0,None,luffa,NA,NA,NA,NA,C-NN
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,okra,NA,NA,NA,NA,NN
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,0,None,spoon,NA,NA,NA,NA,C-NF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,disk,NA,NA,NA,NA,C-NN
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,cam,NA,NA,NA,NA,NF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (Repeated),NA,Session,26,1,None,flower,NA,NA,NA,NA,C-NF
4041702,32.64,female,100,NA,0.6818181818181818,NA,NA,Pair (New),NA,Session,26,1,None,funnel,NA,NA,NA,NA,NN
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,bucket,NA,NA,NA,NA,FF
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,guitar,NA,NA,NA,NA,FF
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,pretzel,NA,NA,NA,NA,FF
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,ladle,NA,NA,NA,NA,NF
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,ginger,NA,NA,NA,NA,C-NN
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,spoon,NA,NA,NA,NA,C-NF
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,0,None,longan,NA,NA,NA,NA,NN
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,kumquat,NA,NA,NA,NA,NF
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,tongs,NA,NA,NA,NA,NN
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,apple,NA,NA,NA,NA,C-NF
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,beaker,NA,NA,NA,NA,C-NN
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (New),NA,Session,26,1,None,leek,NA,NA,NA,NA,NF
4041703,33.24,male,100,NA,0.5909090909090909,NA,NA,Pair (Repeated),NA,Session,26,1,None,fig,NA,NA,NA,NA,C-NN
