"SubjectID","CorrectFirstTry?","TrialType","StageType","Object","FoxAssistance","StartTime","ResponsiveStartTime","EndTime"
"02201702","Y","C-NN","Pair (Repeated)","cam","None","02-20-17 12:40:03:436 PM","02-20-17 12:40:04:904 PM","02-20-17 12:40:06:122 PM"
"02201702","Y","C-NF","Pair (Repeated)","pretzel","None","02-20-17 12:40:13:454 PM","02-20-17 12:40:15:304 PM","02-20-17 12:40:16:908 PM"
"02201702","Y","NN","Pair (New)","kumquat","None","02-20-17 12:40:26:140 PM","02-20-17 12:40:28:323 PM","02-20-17 12:40:30:406 PM"
"02201703","Y","FF","Pair (New)","ball","None","02-20-17 12:50:56:473 PM","02-20-17 12:50:57:841 PM","02-20-17 12:51:02:042 PM"
"02201703","Y","FF","Pair (New)","banana","None","02-20-17 12:51:27:947 PM","02-20-17 12:51:29:759 PM","02-20-17 12:51:31:044 PM"
"02201703","Y","FF","Pair (New)","guitar","None","02-20-17 12:51:38:205 PM","02-20-17 12:51:39:627 PM","02-20-17 12:51:40:762 PM"
"02201703","Y","NF","Pair (New)","beaker","None","02-20-17 12:51:49:997 PM","02-20-17 12:51:51:861 PM","02-20-17 12:51:53:845 PM"
"02201703","Y","NN","Pair (New)","leek","None","02-20-17 12:52:09:830 PM","02-20-17 12:52:11:562 PM","02-20-17 12:52:12:879 PM"
"02201703","Y","C-NF","Pair (Repeated)","cookie","None","02-20-17 12:52:21:121 PM","02-20-17 12:52:22:929 PM","02-20-17 12:52:24:597 PM"
"02201703","Y","C-NN","Pair (Repeated)","helm","None","02-20-17 12:52:30:245 PM","02-20-17 12:52:31:679 PM","02-20-17 12:52:33:280 PM"
"02201703","N","C-NN","Pair (Repeated)","tongs","None","02-20-17 12:52:54:987 PM","02-20-17 12:52:57:231 PM","02-20-17 12:52:58:282 PM"
"02201703","N","NF","Pair (New)","funnel","None","02-20-17 12:53:06:270 PM","02-20-17 12:53:07:947 PM","02-20-17 12:53:08:532 PM"
"02201703","Y","C-NF","Pair (Repeated)","bottle","None","02-20-17 12:53:17:249 PM","02-20-17 12:53:18:532 PM","02-20-17 12:53:20:533 PM"
"02201703","Y","NN","Pair (New)","disk","None","02-20-17 12:53:34:947 PM","02-20-17 12:53:36:766 PM","02-20-17 12:53:38:451 PM"
"02201703","Y","NF","Pair (New)","bung","None","02-20-17 12:53:44:898 PM","02-20-17 12:53:46:100 PM","02-20-17 12:53:47:935 PM"
"02201703","Y","C-NN","Pair (Repeated)","chestnut","None","02-20-17 12:54:00:713 PM","02-20-17 12:54:02:218 PM","02-20-17 12:54:07:319 PM"
"02201703","Y","C-NF","Pair (Repeated)","apple","None","02-20-17 12:54:32:176 PM","02-20-17 12:54:33:536 PM","02-20-17 12:54:38:304 PM"
"02201703","Y","NN","Pair (New)","bok-choy","None","02-20-17 12:54:45:976 PM","02-20-17 12:54:48:487 PM","02-20-17 12:54:50:905 PM"
"02201703","Y","NF","Pair (New)","sieve","None","02-20-17 12:54:58:724 PM","02-20-17 12:55:00:255 PM","02-20-17 12:55:01:606 PM"
"02201703","N","C-NN","Pair (Repeated)","cam","None","02-20-17 12:55:23:204 PM","02-20-17 12:55:24:673 PM","02-20-17 12:55:25:977 PM"
"02201703","Y","C-NF","Pair (Repeated)","pretzel","None","02-20-17 12:55:32:936 PM","02-20-17 12:55:34:790 PM","02-20-17 12:55:36:042 PM"
"02201703","Y","NN","Pair (New)","kettle","None","02-20-17 12:55:45:844 PM","02-20-17 12:55:47:024 PM","02-20-17 12:55:52:158 PM"
"02201704","Y","FF","Pair (New)","flower","None","02-20-17 13:08:30:583 PM","02-20-17 13:08:32:850 PM","02-20-17 13:08:34:835 PM"
"02201704","Y","FF","Pair (New)","spoon","None","02-20-17 13:08:55:309 PM","02-20-17 13:08:56:969 PM","02-20-17 13:08:57:239 PM"
"02201704","Y","FF","Pair (New)","banana","None","02-20-17 13:09:06:064 PM","02-20-17 13:09:07:886 PM","02-20-17 13:09:09:003 PM"
"02201704","Y","C-NN","Pair (Repeated)","radish","None","02-20-17 13:09:19:168 PM","02-20-17 13:09:21:203 PM","02-20-17 13:09:22:322 PM"
"02201704","Y","NF","Pair (New)","gourd","None","02-20-17 13:09:37:328 PM","02-20-17 13:09:38:988 PM","02-20-17 13:09:39:955 PM"
"02201704","Y","NN","Pair (New)","whisk","None","02-20-17 13:09:47:262 PM","02-20-17 13:09:49:138 PM","02-20-17 13:09:53:323 PM"
"02201704","Y","C-NF","Pair (Repeated)","bottle","None","02-20-17 13:10:01:398 PM","02-20-17 13:10:02:689 PM","02-20-17 13:10:03:824 PM"
"02201704","Y","NF","Pair (New)","luffa","None","02-20-17 13:10:25:610 PM","02-20-17 13:10:27:156 PM","02-20-17 13:10:28:274 PM"
"02201704","Y","C-NF","Pair (Repeated)","pretzel","None","02-20-17 13:10:38:004 PM","02-20-17 13:10:39:859 PM","02-20-17 13:10:40:558 PM"
"02201704","Y","NN","Pair (New)","disk","None","02-20-17 13:10:51:323 PM","02-20-17 13:10:53:142 PM","02-20-17 13:10:54:793 PM"
"02201704","Y","C-NN","Pair (Repeated)","beaker","None","02-20-17 13:11:09:238 PM","02-20-17 13:11:11:109 PM","02-20-17 13:11:11:543 PM"
"02201704","Y","C-NF","Pair (Repeated)","bucket","None","02-20-17 13:11:19:036 PM","02-20-17 13:11:20:427 PM","02-20-17 13:11:21:544 PM"
"02201704","Y","C-NN","Pair (Repeated)","helm","None","02-20-17 13:11:30:813 PM","02-20-17 13:11:32:244 PM","02-20-17 13:11:33:311 PM"
"02201704","Y","NF","Pair (New)","tongs","None","02-20-17 13:11:55:404 PM","02-20-17 13:11:57:662 PM","02-20-17 13:11:58:480 PM"
"02201704","Y","NN","Pair (New)","leek","None","02-20-17 13:12:10:301 PM","02-20-17 13:12:12:029 PM","02-20-17 13:12:13:181 PM"
"02201704","Y","NN","Pair (New)","chestnut","None","02-20-17 13:12:20:813 PM","02-20-17 13:12:22:314 PM","02-20-17 13:12:23:364 PM"
"02201704","Y","C-NN","Pair (Repeated)","funnel","None","02-20-17 13:12:36:401 PM","02-20-17 13:12:38:064 PM","02-20-17 13:12:38:481 PM"
"02201704","Y","NF","Pair (New)","kettle","None","02-20-17 13:12:48:139 PM","02-20-17 13:12:49:332 PM","02-20-17 13:12:50:799 PM"
"02201704","Y","C-NF","Pair (Repeated)","balloon","None","02-20-17 13:12:58:177 PM","02-20-17 13:12:59:649 PM","02-20-17 13:13:00:200 PM"
"02201705","Y","FF","Pair (New)","cup","None","02-20-17 13:28:06:063 PM","02-20-17 13:28:07:700 PM","02-20-17 13:28:10:149 PM"
"02201705","Y","FF","Pair (New)","balloon","None","02-20-17 13:28:37:918 PM","02-20-17 13:28:39:385 PM","02-20-17 13:28:40:669 PM"
"02201705","Y","FF","Pair (New)","apple","None","02-20-17 13:28:47:698 PM","02-20-17 13:28:49:069 PM","02-20-17 13:28:51:403 PM"
"02201705","Y","NN","Pair (New)","ginger","None","02-20-17 13:29:00:106 PM","02-20-17 13:29:01:570 PM","02-20-17 13:29:04:993 PM"
"02201705","N","C-NF","Pair (Repeated)","ball","None","02-20-17 13:29:29:170 PM","02-20-17 13:29:30:538 PM","02-20-17 13:29:34:655 PM"
"02201705","Y","C-NN","Pair (Repeated)","disk","None","02-20-17 13:29:42:898 PM","02-20-17 13:29:44:722 PM","02-20-17 13:29:58:657 PM"
"02201705","Y","NF","Pair (New)","funnel","None","02-20-17 13:30:05:657 PM","02-20-17 13:30:07:323 PM","02-20-17 13:30:11:475 PM"
"02201705","Y","NF","Pair (New)","longan","None","02-20-17 13:30:40:394 PM","02-20-17 13:30:42:009 PM","02-20-17 13:30:44:487 PM"
"02201705","Y","C-NF","Pair (Repeated)","banana","None","02-20-17 13:30:53:266 PM","02-20-17 13:30:55:093 PM","02-20-17 13:30:57:634 PM"
"02201705","Y","NN","Pair (New)","helm","None","02-20-17 13:31:06:813 PM","02-20-17 13:31:08:244 PM","02-20-17 13:31:12:328 PM"
"02201705","N","C-NN","Pair (Repeated)","fig","None","02-20-17 13:31:35:600 PM","02-20-17 13:31:37:095 PM","02-20-17 13:31:40:206 PM"
"02201705","Y","NF","Pair (New)","leek","None","02-20-17 13:31:49:318 PM","02-20-17 13:31:51:046 PM","02-20-17 13:31:54:255 PM"
"02201705","Y","C-NF","Pair (Repeated)","guitar","None","02-20-17 13:32:06:729 PM","02-20-17 13:32:08:147 PM","02-20-17 13:32:13:982 PM"
"02201705","Y","C-NN","Pair (Repeated)","bung","None","02-20-17 13:32:41:061 PM","02-20-17 13:32:42:265 PM","02-20-17 13:32:44:550 PM"
"02201705","Y","NN","Pair (New)","sieve","None","02-20-17 13:32:54:165 PM","02-20-17 13:32:55:699 PM","02-20-17 13:32:57:820 PM"
"02201705","Y","C-NF","Pair (Repeated)","flower","None","02-20-17 13:33:08:166 PM","02-20-17 13:33:10:434 PM","02-20-17 13:33:11:919 PM"
"02201705","Y","NF","Pair (New)","tongs","None","02-20-17 13:33:31:523 PM","02-20-17 13:33:33:768 PM","02-20-17 13:33:35:986 PM"
"02201705","Y","NN","Pair (New)","pipette","None","02-20-17 13:33:43:927 PM","02-20-17 13:33:45:669 PM","02-20-17 13:33:47:773 PM"
"02201705","Y","C-NN","Pair (Repeated)","ladle","None","02-20-17 13:33:56:685 PM","02-20-17 13:33:58:653 PM","02-20-17 13:34:03:721 PM"
"02201706","Y","FF","Pair (New)","spoon","None","02-20-17 13:46:33:026 PM","02-20-17 13:46:34:679 PM","02-20-17 13:46:41:465 PM"
"02201706","Y","FF","Pair (New)","bottle","None","02-20-17 13:47:10:062 PM","02-20-17 13:47:11:348 PM","02-20-17 13:47:12:666 PM"
"02201706","Y","FF","Pair (New)","banana","None","02-20-17 13:47:20:920 PM","02-20-17 13:47:22:748 PM","02-20-17 13:47:23:482 PM"
"02201706","Y","C-NN","Pair (Repeated)","whisk","None","02-20-17 13:47:29:735 PM","02-20-17 13:47:31:615 PM","02-20-17 13:47:36:601 PM"
"02201706","Y","C-NF","Pair (Repeated)","ball","None","02-20-17 13:48:02:544 PM","02-20-17 13:48:03:917 PM","02-20-17 13:48:05:268 PM"
"02201706","Y","NN","Pair (New)","chestnut","None","02-20-17 13:48:13:426 PM","02-20-17 13:48:14:935 PM","02-20-17 13:48:16:652 PM"
"02201706","Y","NF","Pair (New)","ladle","None","02-20-17 13:48:23:579 PM","02-20-17 13:48:25:552 PM","02-20-17 13:48:27:670 PM"
"02201706","Y","C-NF","Pair (Repeated)","pretzel","None","02-20-17 13:48:56:210 PM","02-20-17 13:48:58:054 PM","02-20-17 13:48:59:188 PM"
"02201706","Y","C-NN","Pair (Repeated)","disk","None","02-20-17 13:49:07:319 PM","02-20-17 13:49:09:138 PM","02-20-17 13:49:12:877 PM"
"02201706","Y","NF","Pair (New)","radish","None","02-20-17 13:49:19:985 PM","02-20-17 13:49:22:022 PM","02-20-17 13:49:23:356 PM"
"02201706","Y","NN","Pair (New)","gourd","None","02-20-17 13:49:40:977 PM","02-20-17 13:49:42:640 PM","02-20-17 13:49:44:008 PM"
"02201706","Y","C-NF","Pair (Repeated)","balloon","None","02-20-17 13:49:51:984 PM","02-20-17 13:49:53:457 PM","02-20-17 13:49:55:024 PM"
"02201706","Y","C-NN","Pair (Repeated)","tongs","None","02-20-17 13:50:03:753 PM","02-20-17 13:50:06:008 PM","02-20-17 13:50:07:842 PM"
"02201706","Y","NN","Pair (New)","bung","None","02-20-17 13:50:34:432 PM","02-20-17 13:50:35:643 PM","02-20-17 13:50:37:163 PM"
"02201706","Y","NF","Pair (New)","okra","None","02-20-17 13:50:44:924 PM","02-20-17 13:50:46:628 PM","02-20-17 13:50:48:177 PM"
"02201706","Y","NF","Pair (New)","kettle","None","02-20-17 13:50:55:891 PM","02-20-17 13:50:57:077 PM","02-20-17 13:50:58:128 PM"
"02201706","Y","C-NN","Pair (Repeated)","sieve","None","02-20-17 13:51:15:853 PM","02-20-17 13:51:17:395 PM","02-20-17 13:51:19:581 PM"
"02201706","N","C-NF","Pair (Repeated)","apple","None","02-20-17 13:51:25:100 PM","02-20-17 13:51:26:462 PM","02-20-17 13:51:27:778 PM"
"02201706","Y","NN","Pair (New)","funnel","None","02-20-17 13:51:34:082 PM","02-20-17 13:51:35:746 PM","02-20-17 13:51:39:865 PM"
"02201707","Y","FF","Pair (New)","shoe","None","02-20-17 14:00:31:444 PM","02-20-17 14:00:33:509 PM","02-20-17 14:00:34:077 PM"
"02201707","Y","FF","Pair (New)","spoon","None","02-20-17 14:00:54:668 PM","02-20-17 14:00:56:330 PM","02-20-17 14:00:57:128 PM"
"02201707","Y","FF","Pair (New)","cookie","None","02-20-17 14:01:03:798 PM","02-20-17 14:01:05:595 PM","02-20-17 14:01:06:297 PM"
"02201707","N","NN","Pair (New)","sieve","None","02-20-17 14:01:13:607 PM","02-20-17 14:01:15:147 PM","02-20-17 14:01:16:735 PM"
"02201707","N","C-NN","Pair (Repeated)","kumquat","None","02-20-17 14:01:36:815 PM","02-20-17 14:01:38:996 PM","02-20-17 14:01:42:442 PM"
"02201707","N","NF","Pair (New)","disk","None","02-20-17 14:01:48:161 PM","02-20-17 14:01:49:980 PM","02-20-17 14:01:52:987 PM"
"02201707","Y","C-NF","Pair (Repeated)","bucket","None","02-20-17 14:01:58:566 PM","02-20-17 14:01:59:948 PM","02-20-17 14:02:01:415 PM"
"02201707","Y","NF","Pair (New)","gourd","None","02-20-17 14:02:22:387 PM","02-20-17 14:02:24:049 PM","02-20-17 14:02:26:403 PM"
"02201707","Y","C-NF","Pair (Repeated)","apple","None","02-20-17 14:02:32:331 PM","02-20-17 14:02:33:700 PM","02-20-17 14:02:35:867 PM"
"02201707","Y","C-NN","Pair (Repeated)","longan","None","02-20-17 14:02:41:704 PM","02-20-17 14:02:43:318 PM","02-20-17 14:02:44:334 PM"
"02201707","Y","NN","Pair (New)","cam","None","02-20-17 14:02:58:917 PM","02-20-17 14:03:00:385 PM","02-20-17 14:03:01:152 PM"
"02201707","Y","NF","Pair (New)","fig","None","02-20-17 14:03:06:689 PM","02-20-17 14:03:08:201 PM","02-20-17 14:03:08:753 PM"
"02201707","N","C-NF","Pair (Repeated)","flower","None","02-20-17 14:03:15:387 PM","02-20-17 14:03:17:651 PM","02-20-17 14:03:19:634 PM"
"02201707","Y","C-NN","Pair (Repeated)","luffa","None","02-20-17 14:03:41:307 PM","02-20-17 14:03:42:854 PM","02-20-17 14:03:43:939 PM"
"02201707","Y","NN","Pair (New)","bok-choy","None","02-20-17 14:03:49:789 PM","02-20-17 14:03:52:291 PM","02-20-17 14:03:52:923 PM"
"02201707","Y","C-NF","Pair (Repeated)","pretzel","None","02-20-17 14:03:59:395 PM","02-20-17 14:04:01:238 PM","02-20-17 14:04:01:512 PM"
"02201707","Y","C-NN","Pair (Repeated)","kettle","None","02-20-17 14:04:13:623 PM","02-20-17 14:04:14:805 PM","02-20-17 14:04:15:991 PM"
"02201707","Y","NF","Pair (New)","okra","None","02-20-17 14:04:22:335 PM","02-20-17 14:04:24:045 PM","02-20-17 14:04:24:219 PM"
"02201707","Y","NN","Pair (New)","funnel","None","02-20-17 14:04:30:931 PM","02-20-17 14:04:32:606 PM","02-20-17 14:04:33:523 PM"
"02201710","Y","FF","Pair (New)","spoon","None","02-20-17 14:27:32:230 PM","02-20-17 14:27:33:877 PM","02-20-17 14:27:34:628 PM"
"02201710","Y","FF","Pair (New)","shoe","None","02-20-17 14:27:59:932 PM","02-20-17 14:28:01:995 PM","02-20-17 14:28:02:546 PM"
"02201710","Y","FF","Pair (New)","apple","None","02-20-17 14:28:12:136 PM","02-20-17 14:28:13:512 PM","02-20-17 14:28:14:747 PM"
"02201710","N","NN","Pair (New)","disk","None","02-20-17 14:28:23:681 PM","02-20-17 14:28:25:497 PM","02-20-17 14:28:30:214 PM"
"02201710","Y","NF","Pair (New)","ladle","None","02-20-17 14:28:56:035 PM","02-20-17 14:28:57:999 PM","02-20-17 14:28:58:916 PM"
"02201710","Y","C-NF","Pair (Repeated)","balloon","None","02-20-17 14:29:06:907 PM","02-20-17 14:29:08:383 PM","02-20-17 14:29:09:833 PM"
"02201710","Y","C-NN","Pair (Repeated)","radish","None","02-20-17 14:29:19:054 PM","02-20-17 14:29:21:083 PM","02-20-17 14:29:22:034 PM"
"02201710","Y","NN","Pair (New)","bung","None","02-20-17 14:29:47:407 PM","02-20-17 14:29:48:618 PM","02-20-17 14:29:51:535 PM"
"02201710","Y","NF","Pair (New)","leek","None","02-20-17 14:29:59:062 PM","02-20-17 14:30:00:802 PM","02-20-17 14:30:01:536 PM"
"02201710","Y","C-NF","Pair (Repeated)","cookie","None","02-20-17 14:30:12:071 PM","02-20-17 14:30:13:869 PM","02-20-17 14:30:14:870 PM"
"02201710","Y","C-NN","Pair (Repeated)","chestnut","None","02-20-17 14:30:32:826 PM","02-20-17 14:30:34:321 PM","02-20-17 14:30:35:471 PM"
"02201710","Y","C-NF","Pair (Repeated)","ball","None","02-20-17 14:30:42:597 PM","02-20-17 14:30:43:971 PM","02-20-17 14:30:44:805 PM"
"02201710","Y","NN","Pair (New)","bok-choy","None","02-20-17 14:30:53:135 PM","02-20-17 14:30:55:638 PM","02-20-17 14:30:56:139 PM"
"02201710","Y","NF","Pair (New)","pipette","None","02-20-17 14:31:23:796 PM","02-20-17 14:31:25:540 PM","02-20-17 14:31:27:541 PM"
"02201710","Y","C-NN","Pair (Repeated)","cam","None","02-20-17 14:31:34:132 PM","02-20-17 14:31:35:607 PM","02-20-17 14:31:36:174 PM"
"02201710","Y","C-NN","Pair (Repeated)","kumquat","None","02-20-17 14:31:45:954 PM","02-20-17 14:31:48:141 PM","02-20-17 14:31:48:392 PM"
"02201710","Y","C-NF","Pair (Repeated)","bucket","None","02-20-17 14:32:09:099 PM","02-20-17 14:32:10:492 PM","02-20-17 14:32:11:176 PM"
"02201710","Y","NF","Pair (New)","fig","None","02-20-17 14:32:19:413 PM","02-20-17 14:32:20:910 PM","02-20-17 14:32:22:994 PM"
"02201710","N","NN","Pair (New)","longan","None","02-20-17 14:32:31:615 PM","02-20-17 14:32:33:227 PM","02-20-17 14:32:34:002 PM"
"02201711","Y","FF","Pair (New)","bowl","None","02-20-17 14:37:12:658 PM","02-20-17 14:37:13:943 PM","02-20-17 14:37:15:177 PM"
"02201711","Y","FF","Pair (New)","apple","None","02-20-17 14:37:43:090 PM","02-20-17 14:37:44:461 PM","02-20-17 14:37:45:529 PM"
"02201711","Y","FF","Pair (New)","ball","None","02-20-17 14:37:54:520 PM","02-20-17 14:37:55:895 PM","02-20-17 14:37:57:313 PM"
"02201711","Y","C-NF","Pair (Repeated)","balloon","None","02-20-17 14:38:04:459 PM","02-20-17 14:38:05:929 PM","02-20-17 14:38:07:163 PM"
"02201711","Y","C-NN","Pair (Repeated)","ladle","None","02-20-17 14:38:30:951 PM","02-20-17 14:38:32:914 PM","02-20-17 14:38:34:015 PM"
"02201711","Y","NF","Pair (New)","disk","None","02-20-17 14:38:43:091 PM","02-20-17 14:38:44:915 PM","02-20-17 14:38:45:916 PM"
"02201711","Y","NN","Pair (New)","ginger","None","02-20-17 14:38:53:856 PM","02-20-17 14:38:55:332 PM","02-20-17 14:38:56:916 PM"
"02201711","Y","NF","Pair (New)","bung","None","02-20-17 14:39:19:327 PM","02-20-17 14:39:20:533 PM","02-20-17 14:39:21:668 PM"
"02201711","Y","C-NF","Pair (Repeated)","spoon","None","02-20-17 14:39:30:307 PM","02-20-17 14:39:31:951 PM","02-20-17 14:39:33:035 PM"
"02201711","Y","C-NN","Pair (Repeated)","dulcimer","None","02-20-17 14:39:39:986 PM","02-20-17 14:39:41:551 PM","02-20-17 14:39:42:919 PM"
"02201711","Y","NN","Pair (New)","sieve","None","02-20-17 14:40:06:062 PM","02-20-17 14:40:07:603 PM","02-20-17 14:40:09:187 PM"
"02201711","Y","NF","Pair (New)","luffa","None","02-20-17 14:40:21:646 PM","02-20-17 14:40:23:204 PM","02-20-17 14:40:25:038 PM"
"02201711","Y","C-NF","Pair (Repeated)","pretzel","None","02-20-17 14:40:32:805 PM","02-20-17 14:40:34:654 PM","02-20-17 14:40:35:838 PM"
"02201711","Y","NN","Pair (New)","radish","None","02-20-17 14:41:03:378 PM","02-20-17 14:41:05:406 PM","02-20-17 14:41:06:423 PM"
"02201711","N","C-NN","Pair (Repeated)","bok-choy","None","02-20-17 14:41:14:020 PM","02-20-17 14:41:16:523 PM","02-20-17 14:41:17:573 PM"
"02201711","Y","NN","Pair (New)","pipette","None","02-20-17 14:41:29:418 PM","02-20-17 14:41:31:157 PM","02-20-17 14:41:33:125 PM"
"02201711","N","C-NF","Pair (Repeated)","shoe","None","02-20-17 14:41:46:763 PM","02-20-17 14:41:48:825 PM","02-20-17 14:41:50:192 PM"
"02201711","Y","NF","Pair (New)","funnel","None","02-20-17 14:41:57:266 PM","02-20-17 14:41:58:942 PM","02-20-17 14:42:00:160 PM"
"02201711","N","C-NN","Pair (Repeated)","beaker","None","02-20-17 14:42:07:827 PM","02-20-17 14:42:09:693 PM","02-20-17 14:42:10:878 PM"
"02201714","Y","FF","Pair (New)","bucket","None","02-20-17 15:08:51:345 PM","02-20-17 15:08:52:724 PM","02-20-17 15:08:54:175 PM"
"02201714","Y","FF","Pair (New)","pretzel","None","02-20-17 15:09:19:522 PM","02-20-17 15:09:21:375 PM","02-20-17 15:09:22:326 PM"
"02201714","Y","FF","Pair (New)","balloon","None","02-20-17 15:09:28:858 PM","02-20-17 15:09:30:326 PM","02-20-17 15:09:30:828 PM"
"02201714","Y","C-NF","Pair (Repeated)","flower","None","02-20-17 15:09:40:314 PM","02-20-17 15:09:42:576 PM","02-20-17 15:09:43:448 PM"
"02201714","Y","NF","Pair (New)","chestnut","None","02-20-17 15:10:06:006 PM","02-20-17 15:10:07:512 PM","02-20-17 15:10:09:162 PM"
"02201714","Y","C-NN","Pair (Repeated)","cam","None","02-20-17 15:10:16:860 PM","02-20-17 15:10:18:329 PM","02-20-17 15:10:19:879 PM"
"02201714","Y","NN","Pair (New)","beaker","None","02-20-17 15:10:27:040 PM","02-20-17 15:10:28:914 PM","02-20-17 15:10:30:748 PM"
"02201714","Y","C-NF","Pair (Repeated)","spoon","None","02-20-17 15:10:57:437 PM","02-20-17 15:10:59:097 PM","02-20-17 15:11:00:215 PM"
"02201714","Y","NF","Pair (New)","ladle","None","02-20-17 15:11:07:328 PM","02-20-17 15:11:09:299 PM","02-20-17 15:11:10:532 PM"
"02201714","Y","NN","Pair (New)","gourd","None","02-20-17 15:11:18:798 PM","02-20-17 15:11:20:449 PM","02-20-17 15:11:21:602 PM"
"02201714","Y","C-NN","Pair (Repeated)","kumquat","None","02-20-17 15:11:47:956 PM","02-20-17 15:11:50:150 PM","02-20-17 15:11:50:901 PM"
"02201714","Y","NF","Pair (New)","ginger","None","02-20-17 15:11:59:569 PM","02-20-17 15:12:01:035 PM","02-20-17 15:12:02:302 PM"
"02201714","Y","C-NF","Pair (Repeated)","bottle","None","02-20-17 15:12:11:596 PM","02-20-17 15:12:12:886 PM","02-20-17 15:12:14:320 PM"
"02201714","Y","C-NN","Pair (Repeated)","kettle","None","02-20-17 15:12:41:898 PM","02-20-17 15:12:43:087 PM","02-20-17 15:12:44:504 PM"
"02201714","Y","NN","Pair (New)","helm","None","02-20-17 15:12:52:869 PM","02-20-17 15:12:54:304 PM","02-20-17 15:12:55:756 PM"
"02201714","Y","NF","Pair (New)","okra","None","02-20-17 15:13:03:740 PM","02-20-17 15:13:05:437 PM","02-20-17 15:13:06:372 PM"
"02201714","Y","C-NF","Pair (Repeated)","bowl","None","02-20-17 15:13:29:933 PM","02-20-17 15:13:31:222 PM","02-20-17 15:13:32:107 PM"
"02201714","Y","NN","Pair (New)","bok-choy","None","02-20-17 15:13:39:332 PM","02-20-17 15:13:41:841 PM","02-20-17 15:13:42:493 PM"
"02201714","Y","C-NN","Pair (Repeated)","fig","None","02-20-17 15:13:51:937 PM","02-20-17 15:13:53:440 PM","02-20-17 15:13:55:075 PM"
"02281701","Y","FF","Pair (New)","apple","None","02-28-17 12:09:42:487 PM","02-28-17 12:09:43:850 PM","02-28-17 12:09:44:886 PM"
"02281701","Y","FF","Pair (New)","bowl","None","02-28-17 12:10:11:717 PM","02-28-17 12:10:13:002 PM","02-28-17 12:10:17:886 PM"
"02281701","Y","FF","Pair (New)","balloon","None","02-28-17 12:10:26:395 PM","02-28-17 12:10:27:870 PM","02-28-17 12:10:30:313 PM"
"02281701","Y","C-NF","Pair (Repeated)","cup","None","02-28-17 12:10:38:166 PM","02-28-17 12:10:39:804 PM","02-28-17 12:10:42:154 PM"
"02281701","Y","NF","Pair (New)","funnel","None","02-28-17 12:11:02:740 PM","02-28-17 12:11:04:405 PM","02-28-17 12:11:05:356 PM"
"02281701","Y","NN","Pair (New)","helm","None","02-28-17 12:11:11:610 PM","02-28-17 12:11:13:039 PM","02-28-17 12:11:18:340 PM"
"02281701","Y","C-NN","Pair (Repeated)","luffa","None","02-28-17 12:11:27:553 PM","02-28-17 12:11:29:106 PM","02-28-17 12:11:31:919 PM"
"02281701","Y","NF","Pair (New)","radish","None","02-28-17 12:12:00:821 PM","02-28-17 12:12:02:858 PM","02-28-17 12:12:03:825 PM"
"02281701","N","C-NN","Pair (Repeated)","dulcimer","None","02-28-17 12:12:13:812 PM","02-28-17 12:12:15:376 PM","02-28-17 12:12:16:431 PM"
"02281701","Y","C-NF","Pair (Repeated)","cookie","None","02-28-17 12:12:28:358 PM","02-28-17 12:12:30:160 PM","02-28-17 12:12:31:727 PM"
"02281701","N","NN","Pair (New)","beaker","None","02-28-17 12:12:56:102 PM","02-28-17 12:12:57:978 PM","02-28-17 12:13:00:017 PM"
"02281701","Y","NF","Pair (New)","pipette","None","02-28-17 12:13:09:737 PM","02-28-17 12:13:11:479 PM","02-28-17 12:13:29:182 PM"
"02281701","Y","C-NF","Pair (Repeated)","pretzel","None","02-28-17 12:13:36:299 PM","02-28-17 12:13:38:147 PM","02-28-17 12:13:39:964 PM"
"02281701","N","C-NN","Pair (Repeated)","whisk","None","02-28-17 12:14:11:191 PM","02-28-17 12:14:13:082 PM","02-28-17 12:14:15:620 PM"
"02281701","Y","NN","Pair (New)","gourd","None","02-28-17 12:14:23:857 PM","02-28-17 12:14:25:516 PM","02-28-17 12:14:31:267 PM"
"02281701","Y","C-NF","Pair (Repeated)","shoe","None","02-28-17 12:14:38:303 PM","02-28-17 12:14:40:367 PM","02-28-17 12:14:41:285 PM"
"02281701","Y","NN","Pair (New)","kumquat","None","02-28-17 12:15:04:434 PM","02-28-17 12:15:06:618 PM","02-28-17 12:15:09:548 PM"
"02281701","Y","NF","Pair (New)","kettle","None","02-28-17 12:15:17:571 PM","02-28-17 12:15:18:752 PM","02-28-17 12:15:24:236 PM"
"02281701","Y","C-NN","Pair (Repeated)","sieve","None","02-28-17 12:15:33:320 PM","02-28-17 12:15:34:853 PM","02-28-17 12:15:37:138 PM"
"02281702","Y","FF","Pair (New)","spoon","None","02-28-17 13:42:40:958 PM","02-28-17 13:42:42:614 PM","02-28-17 13:42:43:766 PM"
"02281702","Y","FF","Pair (New)","apple","None","02-28-17 13:43:09:036 PM","02-28-17 13:43:10:400 PM","02-28-17 13:43:11:283 PM"
"02281702","N","FF","Pair (New)","balloon","None","02-28-17 13:43:18:224 PM","02-28-17 13:43:19:700 PM","02-28-17 13:43:21:302 PM"
"02281702","Y","C-NF","Pair (Repeated)","cookie","None","02-28-17 13:43:27:632 PM","02-28-17 13:43:29:434 PM","02-28-17 13:43:30:335 PM"
"02281702","Y","NF","Pair (New)","funnel","None","02-28-17 13:43:49:113 PM","02-28-17 13:43:50:785 PM","02-28-17 13:43:55:286 PM"
